-0.385843,1.86327,1.93396,0.679524,0.723132,-0.123807,3.47071
-0.386768,1.84281,1.92759,0.67984,0.723005,-0.122804,3.47485
-0.374333,1.83301,1.9242,0.679451,0.722888,-0.125617,3.4764
-0.369563,1.80004,1.93982,0.678931,0.723735,-0.123532,3.47253
-0.362354,1.77362,1.94442,0.678636,0.724146,-0.122745,3.47134
-0.352067,1.7455,1.94766,0.678215,0.724593,-0.122434,3.46883
-0.3341,1.71586,1.95468,0.677307,0.725361,-0.122909,3.46127
-0.333937,1.70968,1.94123,0.677841,0.724596,-0.124469,3.46911
-0.32761,1.68287,1.94809,0.677479,0.725014,-0.124003,3.46657
-0.327157,1.66495,1.94586,0.678037,0.724533,-0.123763,3.46915
-0.328559,1.64677,1.94898,0.678569,0.724148,-0.123104,3.47118
-0.31789,1.62494,1.96028,0.678095,0.724522,-0.123511,3.46628
-0.321118,1.61218,1.96075,0.678491,0.724199,-0.123235,3.46988
-0.322059,1.59988,1.96285,0.678833,0.723866,-0.123308,3.47271
-0.313556,1.58214,1.9733,0.678097,0.724421,-0.124093,3.4689
-0.310601,1.56116,1.98772,0.677752,0.724939,-0.122946,3.46541
-0.317132,1.5469,1.99,0.678061,0.724955,-0.121133,3.46904
-0.316262,1.54364,1.98804,0.677693,0.725092,-0.122368,3.47309
-0.322568,1.54479,1.98716,0.677557,0.724997,-0.123676,3.4818
-0.303136,1.51951,2.01103,0.675673,0.726583,-0.12467,3.47139
-0.312904,1.51229,2.01747,0.675561,0.726905,-0.123398,3.47709
-0.310693,1.52164,2.02293,0.674962,0.726891,-0.12671,3.48424
-0.303037,1.49652,2.04904,0.673725,0.728216,-0.125686,3.47839
-0.3089,1.48683,2.06348,0.673186,0.728921,-0.124481,3.48107
-0.308012,1.48735,2.0804,0.672218,0.729622,-0.1256,3.48425
-0.302199,1.47518,2.10564,0.670873,0.730865,-0.125562,3.48227
-0.310154,1.47155,2.12113,0.670017,0.731748,-0.124986,3.48824
-0.308783,1.46721,2.1405,0.668888,0.732694,-0.125489,3.49062
-0.311446,1.46248,2.15727,0.66717,0.734187,-0.125908,3.49426
-0.316115,1.4674,2.16135,0.665829,0.735035,-0.128048,3.50215
-0.318927,1.49485,2.15881,0.664757,0.734833,-0.134606,3.51628
-0.325208,1.48143,2.18049,0.66364,0.735784,-0.134921,3.51835
-0.335727,1.47283,2.19899,0.663049,0.736204,-0.13554,3.52152
-0.353412,1.48612,2.21156,0.662488,0.736053,-0.139052,3.53141
-0.363526,1.47871,2.24403,0.662476,0.735869,-0.140078,3.53217
-0.386026,1.47809,2.27491,0.662476,0.735722,-0.140852,3.53691
-0.392608,1.46132,2.32301,0.661927,0.736135,-0.141276,3.53076
-0.41087,1.44023,2.36884,0.661474,0.736982,-0.138958,3.52734
-0.438675,1.43604,2.4022,0.660918,0.73774,-0.137573,3.5317
-0.453147,1.41682,2.45028,0.659491,0.739402,-0.135487,3.52682
-0.467547,1.41254,2.49367,0.658451,0.740446,-0.134836,3.52581
-0.489673,1.39791,2.53962,0.657067,0.742244,-0.131669,3.52498
-0.50332,1.37669,2.58715,0.65561,0.74412,-0.128302,3.52019
-0.519297,1.36443,2.63113,0.654479,0.745581,-0.125564,3.51693
-0.542908,1.37135,2.66424,0.654046,0.74615,-0.124431,3.52036
-0.544608,1.34761,2.7179,0.653304,0.747331,-0.121201,3.5096
-0.569953,1.35223,2.74971,0.653529,0.74754,-0.118674,3.51123
-0.585205,1.36251,2.78631,0.654001,0.747239,-0.117966,3.51241
-0.594107,1.35426,2.83601,0.653539,0.748072,-0.115221,3.5067
-0.617514,1.39003,2.87031,0.654227,0.747336,-0.116086,3.51526
-0.631056,1.3813,2.92363,0.654081,0.747902,-0.113229,3.51299
-0.656373,1.39785,2.95684,0.654419,0.747766,-0.112169,3.51888
-0.652957,1.44887,3.00194,0.654914,0.746455,-0.117862,3.52427
-0.662779,1.42949,3.05729,0.65419,0.747484,-0.115339,3.51918
-0.684744,1.45469,3.08984,0.654019,0.747423,-0.116695,3.52594
-0.697927,1.52045,3.12667,0.654383,0.746152,-0.122637,3.54014
-0.701063,1.48533,3.18091,0.653595,0.747248,-0.120141,3.53314
-0.69485,1.45796,3.22151,0.652186,0.748588,-0.119457,3.52382
-0.704535,1.52754,3.24519,0.651689,0.747811,-0.126808,3.53698
-0.725569,1.48759,3.31946,0.651005,0.749281,-0.121531,3.53132
-0.80486,1.45142,3.3798,0.651098,0.750883,-0.11066,3.53872
-0.829417,1.4512,3.44099,0.651665,0.75091,-0.107086,3.54327
-0.834514,1.49152,3.47271,0.652581,0.749698,-0.109958,3.55481
-0.845127,1.44723,3.53985,0.653718,0.749536,-0.104157,3.55211
-0.784922,1.44702,3.57768,0.654951,0.747835,-0.108547,3.54387
-0.79244,1.42955,3.6178,0.655967,0.747361,-0.105631,3.54371
-0.782152,1.41041,3.6518,0.656949,0.746697,-0.104218,3.53899
-0.742494,1.44644,3.67914,0.657571,0.745333,-0.109905,3.53345
-0.739264,1.45899,3.72213,0.659034,0.743985,-0.110275,3.52936
-0.713263,1.47703,3.75785,0.660281,0.74239,-0.113519,3.52286
-0.732405,1.47971,3.7952,0.662044,0.741127,-0.111482,3.52269
-0.754193,1.51805,3.80283,0.663374,0.739731,-0.112844,3.53049
-0.771968,1.51974,3.84289,0.665107,0.738537,-0.110433,3.53084
-0.768297,1.52565,3.88486,0.665824,0.737923,-0.110218,3.5277
-0.759212,1.53856,3.91962,0.665938,0.73767,-0.111221,3.52389
-0.760595,1.56385,3.94096,0.66614,0.737361,-0.112052,3.52393
-0.746808,1.5667,3.97449,0.666901,0.736687,-0.111956,3.51754
-0.830869,1.63349,3.97903,0.669012,0.735052,-0.110099,3.54153
-0.932984,1.71532,4.00856,0.670199,0.734256,-0.108176,3.57168
-0.955385,1.82199,3.97276,0.671099,0.732137,-0.116627,3.60066
-0.945738,1.77745,4.0371,0.671067,0.732439,-0.1149,3.59611
-0.879416,1.6754,4.10007,0.670105,0.733592,-0.113146,3.57252
-0.846884,1.62496,4.1702,0.668678,0.735042,-0.112172,3.55621
-0.850347,1.60378,4.22407,0.667229,0.736517,-0.111119,3.54871
-0.89819,1.59013,4.26367,0.666075,0.738084,-0.107592,3.54973
-0.915569,1.62842,4.29432,0.66477,0.738823,-0.110552,3.55348
-0.966704,1.60331,4.33215,0.663173,0.740824,-0.106683,3.55492
-1.04138,1.64404,4.34242,0.661177,0.742677,-0.106183,3.56959
-1.09849,1.76807,4.34882,0.658983,0.743669,-0.112686,3.59464
-1.17305,1.72888,4.4007,0.656441,0.746714,-0.107255,3.60054
-1.19514,1.75984,4.38631,0.653422,0.748705,-0.111719,3.61282
-1.23731,1.61761,4.45047,0.649713,0.753377,-0.101475,3.60093
-1.32313,1.65865,4.43709,0.646048,0.756385,-0.102485,3.61987
-1.361,1.62054,4.45609,0.641954,0.760162,-0.100241,3.6231
-1.39936,1.46449,4.49817,0.637093,0.765501,-0.090111,3.60856
-1.43201,1.39232,4.49228,0.631394,0.770608,-0.0866306,3.6025
-1.50607,1.40554,4.46271,0.626552,0.774645,-0.0857787,3.6146
-1.58339,1.3577,4.45447,0.621543,0.779236,-0.080465,3.61931
-1.61327,1.3081,4.44518,0.617209,0.782969,-0.0775427,3.61719
-1.67884,1.33718,4.43615,0.613752,0.785657,-0.0777869,3.6304
-1.73563,1.26448,4.45359,0.607857,0.790825,-0.0714542,3.62802
-1.74476,1.23994,4.46375,0.603038,0.794711,-0.0691312,3.62312
-1.84207,1.21439,4.38733,0.598638,0.798564,-0.0626793,3.64081
-1.87759,1.19117,4.40226,0.591073,0.80425,-0.0617686,3.6412
-1.91253,1.15788,4.36982,0.583312,0.810032,-0.059961,3.64373
-1.93326,1.14053,4.31688,0.575861,0.815318,-0.0603391,3.6481
-1.93742,1.15059,4.2989,0.569601,0.819458,-0.0635801,3.64899
-1.97129,1.15666,4.25489,0.564912,0.822695,-0.0636152,3.65538
-1.98328,1.17505,4.20969,0.561219,0.825063,-0.0656082,3.65929
-2.02018,1.10702,4.17308,0.558676,0.827359,-0.0579443,3.65806
-2.03228,1.08799,4.16281,0.555548,0.82959,-0.0560946,3.65635
-2.07613,1.16461,4.11653,0.550288,0.832684,-0.0618149,3.6693
-2.06968,1.14225,4.07181,0.546408,0.83533,-0.0605197,3.66568
-2.10015,1.09956,4.06397,0.542039,0.838515,-0.0555533,3.66194
-2.13941,1.17983,4.01417,0.536204,0.841788,-0.0622768,3.67329
-2.17888,1.20855,3.91387,0.531625,0.844607,-0.0633496,3.68475
-2.18903,1.1513,3.85166,0.527091,0.847799,-0.0584169,3.68213
-2.24098,1.19532,3.80425,0.5229,0.850257,-0.0603153,3.68788
-2.25912,1.17235,3.73284,0.520341,0.851947,-0.0585786,3.68706
-2.26427,1.02897,3.66627,0.518658,0.85372,-0.0464323,3.678
-2.32057,1.01057,3.62265,0.515806,0.855557,-0.044338,3.68371
-2.40549,1.14991,3.54873,0.510996,0.85766,-0.0574678,3.70461
-2.36096,1.16391,3.4566,0.508655,0.858495,-0.065244,3.6993
-2.35879,1.06599,3.38326,0.506689,0.860158,-0.0582587,3.69332
-2.37982,1.07144,3.32369,0.506208,0.860334,-0.059825,3.69818
-2.36754,1.0471,3.33364,0.506275,0.860365,-0.0587956,3.68781
-2.40876,0.991284,3.26354,0.509207,0.859121,-0.0511779,3.69926
-2.42976,1.00868,3.30703,0.507226,0.860126,-0.0538889,3.6936
-2.4513,1.2241,3.19981,0.503213,0.860544,-0.0789932,3.71408
-2.41446,1.01992,3.11886,0.504639,0.861089,-0.062169,3.70433
-2.49515,0.995738,3.07429,0.505147,0.861296,-0.0547354,3.72358
-2.4671,1.01798,3.04936,0.502268,0.862558,-0.0609902,3.72405
-2.48795,1.0212,3.03709,0.501021,0.863426,-0.058943,3.7284
-2.5031,1.01225,2.99039,0.499752,0.864306,-0.0567675,3.73805
-2.46633,1.07967,2.93108,0.497954,0.864556,-0.0677138,3.74465
-2.4904,1.19788,2.87198,0.495406,0.864997,-0.0797094,3.75659
-2.4582,1.1658,2.836,0.493661,0.865949,-0.0801936,3.7493
-2.44555,1.33628,2.75842,0.491565,0.865033,-0.100411,3.75831
-2.43756,1.25904,2.71598,0.489352,0.867104,-0.0930856,3.75201
-2.45793,1.20111,2.67174,0.48731,0.869085,-0.0849713,3.75363
-2.54044,1.07664,2.68412,0.481864,0.873857,-0.0646526,3.75374
-2.48996,1.21556,2.61088,0.475654,0.87529,-0.0873009,3.76157
-2.47982,1.24483,2.54598,0.466759,0.879016,-0.0972985,3.76988
-2.52842,1.10668,2.53428,0.466159,0.881788,-0.0717368,3.76654
-2.5224,1.206,2.42576,0.460559,0.883109,-0.0894611,3.78866
-2.54223,1.33602,2.30765,0.452545,0.884849,-0.110658,3.81089
-2.55655,1.18388,2.35512,0.449893,0.888838,-0.0869641,3.77728
-2.56598,1.13596,2.32795,0.444558,0.891748,-0.0845818,3.76919
-2.56792,1.20809,2.21522,0.438947,0.892728,-0.101799,3.78483
-2.57245,1.12937,2.19984,0.436024,0.895369,-0.090539,3.77289
-2.59544,1.09969,2.16242,0.431384,0.897964,-0.086995,3.77509
-2.61304,1.04483,2.13153,0.427763,0.90042,-0.0791435,3.77448
-2.64929,0.993667,2.12786,0.423278,0.903387,-0.0687575,3.7782
-2.6623,0.989212,2.10724,0.41784,0.905974,-0.06798,3.78449
-2.66312,0.986686,2.07471,0.412573,0.908394,-0.0678503,3.78843
-2.67817,0.951152,2.06462,0.406805,0.911515,-0.0604176,3.78944
-2.68823,0.93511,2.03579,0.40012,0.914687,-0.0570281,3.79472
-2.69578,0.900215,1.9976,0.393885,0.91772,-0.0514217,3.80144
-2.70358,0.879441,1.97592,0.386682,0.920893,-0.0493378,3.80662
-2.7122,0.859833,1.9631,0.378277,0.924453,-0.0478842,3.80892
-2.73806,0.829279,1.96013,0.371276,0.927582,-0.0417904,3.81414
-2.74578,0.816927,1.953,0.363105,0.930812,-0.0417486,3.8183
-2.76592,0.79376,1.96264,0.355939,0.93376,-0.0374121,3.8209
-2.80091,0.770422,2.00828,0.350029,0.936254,-0.0301272,3.82206
-2.81817,0.758639,2.02482,0.343241,0.938843,-0.0275427,3.82863
-2.80901,0.730075,2.02762,0.334225,0.942146,-0.0255706,3.82866
-2.82719,0.713181,2.02689,0.322913,0.946091,-0.0252781,3.83323
-2.85929,0.705268,2.02567,0.314584,0.94894,-0.0234673,3.84847
-2.86762,0.689561,2.06952,0.305851,0.951802,-0.0229687,3.8481
-2.88264,0.663485,2.11912,0.298271,0.954293,-0.0189611,3.84606
-2.9028,0.637191,2.15853,0.290764,0.956695,-0.0138368,3.84743
-2.92454,0.635101,2.17687,0.283755,0.958812,-0.012778,3.85657
-2.92173,0.638519,2.19645,0.276657,0.960843,-0.0155247,3.86109
-2.91407,0.644093,2.22372,0.271025,0.962363,-0.0200598,3.86209
-2.95036,0.642525,2.25188,0.266994,0.963462,-0.021359,3.87184
-3.04056,0.721069,2.34644,0.264363,0.964107,-0.0246931,3.87494
-3.07711,0.632252,2.41923,0.257901,0.966089,-0.0126409,3.87365
-3.14958,0.605391,2.48135,0.254008,0.967188,-0.00526754,3.88842
-3.12625,0.588093,2.54606,0.248196,0.968691,-0.00611754,3.88517
-3.09406,0.592988,2.5952,0.243485,0.969845,-0.0107668,3.88116
-3.12845,0.653152,2.65199,0.241594,0.970171,-0.0199973,3.88892
-3.17993,0.67018,2.72608,0.240342,0.970397,-0.0237848,3.90016
-3.19594,0.654176,2.82836,0.238079,0.970932,-0.0247053,3.89888
-3.22913,0.651558,2.91473,0.237342,0.97105,-0.0270255,3.90352
-3.23012,0.55792,2.9374,0.234082,0.971773,-0.0293677,3.92428
-3.2795,0.546862,3.08233,0.23372,0.972054,-0.0220375,3.91597
-3.32595,0.473776,3.17401,0.230328,0.972992,-0.0153288,3.92184
-3.34983,0.476872,3.27674,0.22731,0.973645,-0.0185735,3.92569
-3.2685,0.409614,3.3485,0.221219,0.975047,-0.0185774,3.9118
-3.35104,0.334149,3.40331,0.217415,0.976023,-0.0105204,3.92555
-3.47469,0.337861,3.4989,0.214776,0.976613,-0.0098605,3.94645
-3.39816,0.261185,3.69038,0.205153,0.978706,-0.00683751,3.91512
-3.32206,0.132687,3.5469,0.201887,0.979409,-0.000420811,3.93113
-3.52256,0.29412,3.61192,0.20133,0.979417,-0.0144537,3.96345
-3.42641,0.35101,3.78445,0.199915,0.979489,-0.0252124,3.9383
-3.37474,0.246256,3.84793,0.196734,0.980216,-0.0217351,3.92988
-3.50236,0.157549,3.87958,0.198211,0.980074,-0.0129114,3.95136
-3.58427,0.123548,3.94187,0.197855,0.98017,-0.010989,3.96647
-3.4242,-0.00208183,4.07229,0.192457,0.981283,-0.00663854,3.93374
-3.45979,-0.0835577,4.09664,0.191019,0.981585,-0.00146776,3.9395
-3.5917,-0.106859,4.15087,0.192464,0.981301,0.00254109,3.95774
-3.46389,-0.289969,4.24449,0.188464,0.981975,0.0143975,3.93075
-3.55483,-0.290336,4.26724,0.188526,0.98195,0.0152497,3.94395
-3.57788,-0.269263,4.33508,0.18593,0.982494,0.0116863,3.94594
-3.50812,-0.380655,4.4313,0.179463,0.98361,0.0174332,3.92684
-3.55557,-0.457699,4.45704,0.173741,0.984521,0.0230792,3.92911
-3.63231,-0.457738,4.54264,0.168824,0.985388,0.0225603,3.93158
-3.62747,-0.51747,4.57411,0.162343,0.986397,0.0258178,3.92961
-3.68237,-0.550567,4.55685,0.157994,0.987039,0.0281318,3.93805
-3.61748,-0.591804,4.67154,0.156659,0.987203,0.0298057,3.91513
-3.66134,-0.581775,4.70789,0.154762,0.987574,0.0273342,3.9153
-3.68778,-0.613588,4.729,0.152942,0.987818,0.0287038,3.91355
-3.73421,-0.613092,4.72481,0.148942,0.988473,0.0271457,3.91783
-3.90077,-0.607968,4.70275,0.144107,0.989177,0.0276099,3.93808
-3.95716,-0.682839,4.69034,0.141715,0.989317,0.0341917,3.93783
-3.87703,-0.739509,4.74508,0.138427,0.98975,0.03512,3.91657
-4.03112,-0.721209,4.72788,0.132666,0.990631,0.0323957,3.93282
-3.90314,-0.691594,4.88554,0.126389,0.991633,0.0262775,3.89383
-3.91274,-0.971012,4.92094,0.124841,0.990792,0.0523944,3.88584
-3.91366,-0.815529,5.02845,0.117466,0.992326,0.03862,3.87807
-4.05631,-0.680718,4.99493,0.110737,0.9934,0.0298803,3.89639
-3.9253,-0.928634,4.80092,0.109242,0.992538,0.0541775,3.89039
-3.98897,-1.02527,4.73045,0.100791,0.99296,0.0622177,3.90593
-3.96862,-1.04795,4.67205,0.0918581,0.993804,0.0625769,3.91149
-3.97175,-1.08187,4.63953,0.0855989,0.994244,0.0644271,3.9121
-3.88953,-1.20764,4.68212,0.0795399,0.99411,0.0736121,3.89188
-4.03783,-1.13182,4.67453,0.0733934,0.995027,0.0673416,3.91027
-4.10062,-1.06488,4.56413,0.063921,0.996038,0.0618319,3.92434
-3.90517,-1.30865,4.54076,0.058876,0.99478,0.0833468,3.89269
-3.9421,-1.33042,4.49329,0.0513938,0.995084,0.0846509,3.9012
-4.1412,-1.23695,4.33615,0.043021,0.996115,0.076836,3.9395
-4.0682,-1.38673,4.27497,0.0372785,0.995247,0.0899668,3.92581
-3.92656,-1.52426,4.23474,0.0307322,0.994554,0.0995895,3.9045
-4.01441,-1.49435,4.13053,0.0240426,0.995198,0.0948873,3.92317
-4.06795,-1.43567,4.12092,0.0174537,0.996021,0.0873958,3.9227
-3.96771,-1.53597,4.07092,0.0133851,0.995199,0.0969479,3.90594
-4.02609,-1.54493,3.96417,0.00749025,0.995249,0.0970724,3.91908
-4.0454,-1.55519,3.93051,0.000151268,0.995316,0.0966753,3.91582
-3.91223,-1.64203,3.89953,-0.00544474,0.994493,0.104659,3.89265
-3.97544,-1.65312,3.79561,-0.0120846,0.994418,0.104818,3.90645
-3.93017,-1.69354,3.75763,-0.0186188,0.99402,0.1076,3.89601
-3.82843,-1.75789,3.72854,-0.0249896,0.993264,0.113144,3.87845
-3.88018,-1.76613,3.62458,-0.0316454,0.993053,0.113332,3.89305
-3.88908,-1.80076,3.57218,-0.039855,0.992602,0.114683,3.8926
-3.79031,-1.83995,3.56221,-0.0462597,0.991994,0.117509,3.87351
-3.88438,-1.80844,3.48501,-0.0532882,0.992216,0.112552,3.89027
-3.89529,-1.83135,3.42147,-0.0603205,0.991624,0.114205,3.89027
-3.79682,-1.92729,3.35115,-0.0652795,0.990069,0.124504,3.87771
-3.83142,-1.93814,3.28322,-0.0707462,0.989819,0.123503,3.88399
-3.82936,-1.96779,3.24073,-0.0747425,0.989274,0.125503,3.87992
-3.74159,-2.0327,3.18256,-0.0780872,0.988149,0.132149,3.86794
-3.71881,-2.04432,3.11327,-0.0812613,0.987907,0.132046,3.86844
-3.71875,-2.07991,3.07263,-0.0866111,0.987329,0.132966,3.86692
-3.64767,-2.12395,3.03017,-0.0904886,0.986514,0.136388,3.85667
-3.61415,-2.15178,2.97498,-0.0930318,0.986094,0.137708,3.85529
-3.6619,-2.19174,2.90802,-0.0957273,0.985632,0.139163,3.86503
-3.62225,-2.19682,2.85998,-0.0976917,0.985616,0.1379,3.86001
-3.5747,-2.20403,2.80752,-0.0991288,0.985483,0.137831,3.85529
-3.56909,-2.21426,2.77302,-0.101206,0.985442,0.136606,3.85362
-3.56728,-2.24511,2.72034,-0.103688,0.984987,0.138021,3.85476
-3.50702,-2.2603,2.68255,-0.105064,0.984694,0.139062,3.84575
-3.46866,-2.27575,2.62997,-0.105638,0.984491,0.140065,3.84429
-3.46214,-2.28033,2.59118,-0.106422,0.984558,0.138996,3.84456
-3.40758,-2.27753,2.55552,-0.107494,0.984432,0.139064,3.83899
-3.38454,-2.29883,2.52187,-0.108556,0.984,0.141278,3.83812
-3.40614,-2.31029,2.48742,-0.110362,0.983925,0.140396,3.84328
-3.34686,-2.30867,2.45141,-0.112129,0.983607,0.141223,3.838
-3.35025,-2.34044,2.41996,-0.114598,0.983031,0.143239,3.8427
-3.44129,-2.35733,2.37589,-0.117769,0.983099,0.140164,3.85824
-3.37443,-2.34583,2.35007,-0.120258,0.982935,0.139199,3.84805
-3.3927,-2.35672,2.32289,-0.12304,0.982724,0.138253,3.85085
-3.39917,-2.37852,2.28694,-0.125498,0.982267,0.139287,3.85154
-3.37544,-2.38868,2.25213,-0.127487,0.981944,0.139763,3.84826
-3.29973,-2.36794,2.23386,-0.12742,0.981988,0.139515,3.83795
-3.3035,-2.3803,2.20243,-0.127469,0.981746,0.141163,3.84123
-3.29253,-2.38047,2.17891,-0.127048,0.98172,0.141724,3.84032
-3.31784,-2.39956,2.14825,-0.129868,0.981536,0.140434,3.84831
-3.37782,-2.42162,2.10597,-0.134604,0.981249,0.137959,3.86092
-3.35796,-2.4357,2.07075,-0.139503,0.980522,0.138262,3.85623
-3.28167,-2.40226,2.07872,-0.137743,0.980738,0.138491,3.83378
-3.26706,-2.43703,2.08324,-0.137412,0.980164,0.142813,3.82465
-3.23599,-2.44824,2.05245,-0.139662,0.979313,0.146424,3.82265
-3.26324,-2.4627,2.03212,-0.143478,0.978947,0.145176,3.83106
-3.31684,-2.47587,2.01436,-0.147681,0.978925,0.141057,3.84068
-3.25912,-2.4659,1.97852,-0.152433,0.978046,0.142095,3.83419
-3.22534,-2.47459,1.96055,-0.155447,0.977108,0.145244,3.82849
-3.26081,-2.47039,1.94577,-0.157821,0.97711,0.142651,3.83488
-3.24237,-2.48092,1.94499,-0.163001,0.975944,0.144787,3.82711
-3.23387,-2.4943,1.93161,-0.168027,0.974572,0.148241,3.82448
-3.24057,-2.45042,1.88326,-0.175434,0.974097,0.142682,3.8363
-3.19709,-2.47324,1.8589,-0.18176,0.972025,0.148764,3.83004
-3.18927,-2.52097,1.86597,-0.187916,0.969859,0.155118,3.82644
-3.18757,-2.54954,1.89145,-0.195903,0.967931,0.157265,3.82236
-3.18043,-2.5567,1.88936,-0.201954,0.966174,0.160381,3.82266
-3.17166,-2.5194,1.85612,-0.204673,0.965649,0.160098,3.83053
-3.16917,-2.52932,1.84812,-0.208432,0.964417,0.162653,3.83272
-3.17228,-2.5449,1.86268,-0.214173,0.96301,0.163527,3.83202
-3.17653,-2.57624,1.8903,-0.219686,0.961146,0.16714,3.8267
-3.18303,-2.58816,1.87808,-0.223128,0.959573,0.17156,3.83218
-3.19419,-2.57918,1.87278,-0.224353,0.959116,0.172517,3.83976
-3.20485,-2.59029,1.89153,-0.225314,0.958577,0.174251,3.84258
-3.22749,-2.61134,1.92422,-0.22638,0.958054,0.175741,3.84566
-3.21003,-2.59128,1.95364,-0.228831,0.957907,0.173348,3.84484
-3.23251,-2.60888,1.98891,-0.230746,0.95762,0.172397,3.84828
-3.26781,-2.63732,2.04309,-0.231643,0.957517,0.171766,3.85129
-3.25056,-2.63523,2.08501,-0.234065,0.95721,0.170186,3.84923
-3.26006,-2.6589,2.13022,-0.235236,0.956918,0.170211,3.84942
